ad_id,campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR (%),CPC ($)
777235,936,30-34,M,65,66,67,2883.0,1,0.99000001,1.0,1.0,0.0346860908775581,0.99000001
777248,936,30-34,F,7,9,10,3989.0,1,1.279999971,1.0,0.0,0.0250689395838556,1.279999971
777261,936,40-44,M,29,31,34,19603.0,4,5.279999971,1.0,1.0,0.020405040044891087,1.31999999275
777382,936,40-44,M,24,26,27,3047.0,1,1.379999995,1.0,0.0,0.03281916639317361,1.379999995
777398,936,35-39,M,24,27,30,3029.0,1,1.049999952,1.0,1.0,0.033014196104324864,1.049999952
777410,936,45-49,M,26,29,28,3490.0,1,1.340000033,1.0,1.0,0.028653295128939826,1.340000033
777482,936,45-49,M,28,32,32,2479.0,0,0.0,1.0,0.0,0.0,0.0
777495,936,40-44,M,19,25,25,19581.0,7,10.42999983,2.0,0.0,0.0357489402992697,1.4899999757142857
777519,936,45-49,M,29,34,32,19537.0,5,6.099999905,1.0,0.0,0.025592465578133796,1.219999981
777625,936,45-49,M,16,17,19,59433.0,12,19.65999949,3.0,0.0,0.020190803089192872,1.6383332908333335
777627,936,45-49,M,16,17,19,157534.0,33,56.19000077,2.0,0.0,0.020947858874909544,1.702727296060606
777638,936,40-44,M,7,10,12,1781.0,0,0.0,1.0,1.0,0.0,0.0
777670,936,40-44,M,16,19,19,23769.0,4,6.029999852,1.0,0.0,0.016828642349278472,1.507499963
777673,936,40-44,M,16,18,17,7101.0,0,0.0,1.0,0.0,0.0,0.0
777742,936,35-39,M,64,69,68,4726.0,1,1.830000043,1.0,1.0,0.021159542953872196,1.830000043
777758,936,30-34,M,19,20,20,5209.0,1,0.959999979,2.0,0.0,0.01919754271453254,0.959999979
777794,936,30-34,M,18,23,24,13473.0,3,2.619999945,3.0,0.0,0.0222667557336896,0.873333315
777816,936,40-44,M,2,7,7,500.0,0,0.0,1.0,1.0,0.0,0.0
777871,936,30-34,M,20,26,23,4616.0,1,1.360000014,1.0,0.0,0.02166377816291161,1.360000014
777904,936,30-34,M,31,32,33,3279.0,0,0.0,1.0,0.0,0.0,0.0
777905,936,30-34,M,31,36,36,3288.0,0,0.0,1.0,0.0,0.0,0.0
778037,936,35-39,M,27,29,28,14615.0,4,6.050000191,1.0,0.0,0.027369141293191925,1.51250004775
778048,936,30-34,M,27,28,29,56615.0,12,19.88000035,2.0,0.0,0.021195796167093526,1.6566666958333334
778085,936,30-34,M,26,32,31,11735.0,3,4.529999971,1.0,1.0,0.025564550489987216,1.5099999903333332
778087,936,30-34,M,26,30,32,15910.0,5,6.779999852,1.0,0.0,0.03142677561282212,1.3559999704
778112,936,35-39,M,29,33,35,11446.0,2,3.090000033,1.0,1.0,0.017473353136466887,1.5450000165
778113,936,35-39,M,29,35,35,4595.0,0,0.0,1.0,0.0,0.0,0.0
778124,936,30-34,M,29,34,32,4871.0,0,0.0,1.0,0.0,0.0,0.0
778148,936,35-39,M,28,32,30,3199.0,0,0.0,1.0,0.0,0.0,0.0
778156,936,30-34,M,28,32,31,9388.0,2,3.140000105,1.0,0.0,0.021303792074989347,1.5700000525
778161,936,30-34,M,28,31,33,17954.0,6,7.5400002,2.0,1.0,0.03341873677175003,1.2566667
778208,936,40-44,F,29,32,32,2755.0,0,0.0,1.0,0.0,0.0,0.0
778264,936,40-44,F,27,31,30,8152.0,1,0.99000001,1.0,0.0,0.01226692836113837,0.99000001
778266,936,40-44,F,27,32,28,74542.0,19,34.1500001,1.0,0.0,0.025488986074964446,1.7973684263157894
778421,936,40-44,F,20,21,23,6699.0,2,3.090000033,1.0,0.0,0.02985520226899537,1.5450000165
778422,936,40-44,F,20,25,24,11911.0,4,3.959999919,1.0,0.0,0.033582402820921835,0.98999997975
778461,936,40-44,M,29,35,33,10090.0,2,2.650000095,1.0,1.0,0.019821605550049554,1.3250000475
778471,936,30-34,M,32,35,36,1273.0,0,0.0,1.0,1.0,0.0,0.0
778483,936,40-44,F,18,24,20,24188.0,5,8.179999828,1.0,0.0,0.020671407309409626,1.6359999656
778529,936,30-34,M,31,35,33,2214.0,0,0.0,1.0,0.0,0.0,0.0
778556,936,40-44,M,32,35,38,9735.0,4,4.130000114,1.0,1.0,0.04108885464817669,1.0325000285
778590,936,30-34,M,30,36,36,1371.0,0,0.0,1.0,1.0,0.0,0.0
778600,936,40-44,F,22,23,25,10750.0,4,5.389999866,1.0,0.0,0.037209302325581395,1.3474999665
778626,936,30-34,M,29,33,35,7629.0,1,0.720000029,1.0,1.0,0.013107877834578582,0.720000029
778628,936,30-34,M,29,35,30,4608.0,0,0.0,1.0,0.0,0.0,0.0
778674,936,35-39,M,29,31,30,3732.0,0,0.0,1.0,0.0,0.0,0.0
778689,936,30-34,M,28,32,32,7453.0,1,1.679999948,1.0,1.0,0.013417415805715819,1.679999948
778722,936,35-39,F,64,70,67,41785.0,14,19.10000038,1.0,0.0,0.033504846236687806,1.3642857414285714
778737,936,35-39,M,27,32,30,8077.0,2,3.579999924,1.0,1.0,0.02476166893648632,1.789999962
778756,936,35-39,F,63,65,65,5602.0,1,1.580000043,1.0,0.0,0.01785076758300607,1.580000043
778804,936,30-34,M,26,29,29,6184.0,2,2.75,1.0,1.0,0.03234152652005175,1.375
778808,936,30-34,M,26,28,29,1738.0,0,0.0,1.0,0.0,0.0,0.0
778964,936,35-39,F,27,33,28,112460.0,25,41.29000068,1.0,0.0,0.0222301262671172,1.6516000272
779057,936,40-44,M,15,21,21,4414.0,0,0.0,1.0,0.0,0.0,0.0
779106,936,35-39,F,30,35,36,14670.0,7,9.410000324,1.0,0.0,0.047716428084526245,1.3442857605714287
779438,936,30-34,F,64,66,69,33144.0,9,13.40999985,1.0,0.0,0.02715423606082549,1.4899999833333333
779453,936,45-49,M,64,68,70,4397.0,1,0.949999988,1.0,0.0,0.02274277916761428,0.949999988
779488,936,45-49,M,65,68,69,1006.0,0,0.0,1.0,0.0,0.0,0.0
779573,936,35-39,F,10,13,16,89527.0,24,32.28999996,1.0,0.0,0.02680755526265819,1.3454166650000001
779608,936,35-39,F,15,18,16,2459.0,0,0.0,1.0,0.0,0.0,0.0
779609,936,35-39,F,15,20,18,7116.0,2,1.730000019,1.0,1.0,0.028105677346824058,0.8650000095
779622,936,30-34,F,15,18,17,8613.0,1,0.889999986,2.0,0.0,0.011610356437942644,0.889999986
779631,936,35-39,F,16,19,18,9730.0,1,1.379999995,1.0,0.0,0.010277492291880781,1.379999995
779644,936,30-34,F,16,20,20,51816.0,8,10.2299999,2.0,1.0,0.015439246564767639,1.2787499875
779645,936,30-34,F,16,21,20,27289.0,3,4.429999828,1.0,0.0,0.010993440580453663,1.4766666093333332
779715,936,30-34,F,29,32,33,20409.0,4,3.829999924,1.0,0.0,0.019599196432946248,0.957499981
779716,936,30-34,F,29,32,34,8044.0,1,1.110000014,1.0,0.0,0.012431626056688214,1.110000014
779738,936,30-34,F,28,32,33,15645.0,4,5.349999905,1.0,0.0,0.02556727388942154,1.33749997625
779778,936,30-34,F,31,37,34,2466.0,0,0.0,2.0,2.0,0.0,0.0
779789,936,45-49,M,10,14,13,11611.0,3,3.950000048,1.0,1.0,0.025837567823615536,1.3166666826666666
779824,936,45-49,M,7,13,9,9375.0,3,4.019999981,1.0,0.0,0.032,1.3399999936666667
779871,936,30-34,F,32,37,34,4402.0,1,1.330000043,1.0,1.0,0.022716946842344387,1.330000043
779918,936,30-34,F,18,23,24,8469.0,2,3.089999914,1.0,0.0,0.02361553902467824,1.544999957
779922,936,30-34,F,18,22,24,5823.0,1,1.419999957,1.0,1.0,0.01717327837884252,1.419999957
779944,936,35-39,M,10,13,16,2549.0,0,0.0,1.0,0.0,0.0,0.0
779979,936,35-39,M,16,17,21,25817.0,4,6.019999981,1.0,0.0,0.015493666963628618,1.50499999525
779995,936,30-34,F,20,24,25,1961.0,0,0.0,1.0,0.0,0.0,0.0
780064,936,30-34,F,22,24,25,2554.0,0,0.0,1.0,0.0,0.0,0.0
780104,936,30-34,F,25,27,26,4971.0,1,1.230000019,1.0,1.0,0.020116676725005028,1.230000019
780199,936,35-39,F,23,28,27,1030.0,0,0.0,1.0,1.0,0.0,0.0
780318,936,45-49,F,29,32,31,162341.0,56,77.07999969,3.0,0.0,0.034495290776821626,1.376428565892857
780323,936,45-49,F,29,35,34,24542.0,7,9.329999924,1.0,0.0,0.028522532800912718,1.3328571319999998
780486,936,30-34,F,65,69,71,2879.0,0,0.0,1.0,1.0,0.0,0.0
780498,936,30-34,F,64,65,68,13621.0,3,4.090000033,1.0,0.0,0.02202481462447691,1.3633333443333333
780511,936,30-34,F,63,65,66,6175.0,1,1.370000005,2.0,1.0,0.016194331983805668,1.370000005
780629,936,30-34,F,28,34,34,2963.0,0,0.0,1.0,0.0,0.0,0.0
780653,936,30-34,F,29,33,35,9076.0,1,1.379999995,1.0,1.0,0.011018069634200088,1.379999995
780655,936,30-34,F,29,33,34,20941.0,4,5.909999967,1.0,1.0,0.019101284561386753,1.47749999175
780666,936,45-49,F,10,13,13,3462.0,0,0.0,1.0,0.0,0.0,0.0
780681,936,30-34,F,26,29,29,4073.0,0,0.0,1.0,1.0,0.0,0.0
780700,936,30-34,F,27,33,30,3745.0,0,0.0,1.0,0.0,0.0,0.0
780748,936,30-34,F,24,26,28,830.0,0,0.0,1.0,0.0,0.0,0.0
780759,936,45-49,F,18,24,22,2912.0,0,0.0,1.0,0.0,0.0,0.0
780760,936,45-49,F,18,23,22,17167.0,5,6.910000086,1.0,0.0,0.029125648045669014,1.3820000172
780797,936,30-34,F,22,25,25,24491.0,7,9.539999962,1.0,0.0,0.028581928055203952,1.3628571374285714
780799,936,30-34,F,22,24,26,44699.0,13,17.30000037,2.0,0.0,0.029083424685115995,1.3307692592307692
780821,936,30-34,F,23,24,25,6469.0,2,1.309999943,1.0,0.0,0.030916679548616478,0.6549999715
780830,936,45-49,F,16,17,17,16053.0,3,4.079999924,1.0,1.0,0.018688095683049896,1.3599999746666667
780835,936,45-49,F,16,21,21,54724.0,12,17.92999995,1.0,1.0,0.02192822162122652,1.4941666624999999
780867,936,30-34,F,21,27,26,4706.0,1,1.220000029,1.0,0.0,0.021249468763280918,1.220000029
780974,936,40-44,F,32,38,36,8316.0,3,4.569999933,1.0,1.0,0.03607503607503607,1.523333311
781066,936,40-44,F,22,26,25,5794.0,2,2.269999981,1.0,0.0,0.03451846738004832,1.1349999905
781114,936,40-44,F,18,24,22,4813.0,1,1.029999971,1.0,0.0,0.02077706212341575,1.029999971
781159,936,40-44,F,10,15,11,85285.0,26,36.13000035,1.0,0.0,0.03048601747083309,1.3896153980769232
781162,936,40-44,F,10,11,13,5839.0,1,1.370000005,1.0,0.0,0.017126220243192325,1.370000005
781175,936,40-44,F,15,16,21,5859.0,1,1.539999962,1.0,0.0,0.017067759003242877,1.539999962
781187,936,40-44,F,16,22,19,164118.0,41,59.06999993,1.0,0.0,0.024982025128261375,1.4407317056097562
781195,936,35-39,F,63,67,69,18234.0,6,7.810000062,1.0,0.0,0.03290556103981573,1.301666677
781207,936,35-39,F,64,67,70,2755.0,0,0.0,1.0,0.0,0.0,0.0
781303,936,35-39,F,27,29,30,73676.0,20,28.5,1.0,0.0,0.027145881969705195,1.425
781305,936,35-39,F,27,30,28,18421.0,7,10.07999992,1.0,0.0,0.03800010857173878,1.4399999885714287
781327,936,35-39,F,29,35,35,164754.0,49,67.97999978,2.0,1.0,0.02974131128834505,1.3873469342857143
781353,936,35-39,F,10,13,15,7449.0,1,1.639999986,1.0,1.0,0.013424620754463686,1.639999986
781354,936,35-39,F,10,14,16,6424.0,1,0.529999971,1.0,0.0,0.015566625155666251,0.529999971
781438,936,30-34,M,63,65,68,2086.0,0,0.0,1.0,0.0,0.0,0.0
781470,936,35-39,M,16,17,18,6016.0,0,0.0,1.0,0.0,0.0,0.0
781499,936,35-39,M,15,21,20,6412.0,1,1.370000005,1.0,0.0,0.015595757953836557,1.370000005
781508,936,30-34,F,63,68,64,5040.0,1,1.440000057,1.0,0.0,0.01984126984126984,1.440000057
781556,936,30-34,F,32,37,36,1772.0,0,0.0,1.0,0.0,0.0,0.0
781559,936,30-34,F,32,38,34,1783.0,0,0.0,1.0,0.0,0.0,0.0
781606,936,35-39,M,20,21,24,8200.0,3,3.919999957,1.0,0.0,0.036585365853658534,1.3066666523333332
781690,936,45-49,F,26,28,30,115896.0,38,49.44000006,1.0,0.0,0.03278801684268655,1.3010526331578949
781811,936,35-39,F,16,17,22,10186.0,1,1.230000019,1.0,1.0,0.0098173964264677,1.230000019
781857,936,30-34,M,20,21,24,9134.0,3,4.180000067,2.0,0.0,0.032844317932997594,1.3933333556666667
781858,936,30-34,M,20,25,22,3385.0,1,1.440000057,1.0,1.0,0.029542097488921712,1.440000057
781907,936,45-49,F,21,27,23,1314.0,0,0.0,1.0,0.0,0.0,0.0
781928,936,30-34,M,18,21,22,2916.0,0,0.0,1.0,1.0,0.0,0.0
781929,936,30-34,M,18,21,21,6142.0,1,1.330000043,1.0,0.0,0.0162813415825464,1.330000043
781950,936,30-34,F,20,26,21,1984.0,0,0.0,1.0,0.0,0.0,0.0
781999,936,30-34,M,24,30,29,9142.0,3,3.749999881,1.0,0.0,0.03281557646029316,1.2499999603333334
782001,936,30-34,M,24,30,28,5475.0,2,2.730000019,1.0,1.0,0.0365296803652968,1.3650000095
782022,936,30-34,F,18,24,20,8254.0,2,2.320000052,1.0,1.0,0.0242306760358614,1.160000026
782026,936,30-34,F,18,24,20,5704.0,1,1.320000052,1.0,0.0,0.01753155680224404,1.320000052
782130,936,30-34,F,16,18,21,7301.0,0,0.0,1.0,0.0,0.0,0.0
782134,936,30-34,F,16,19,21,37873.0,5,6.169999957,1.0,1.0,0.013202017268238586,1.2339999914
782135,936,30-34,F,16,20,17,25267.0,4,4.940000057,2.0,1.0,0.015830925713381093,1.23500001425
782171,936,30-34,F,30,31,32,535.0,0,0.0,1.0,0.0,0.0,0.0
782180,936,30-34,M,29,34,30,3396.0,0,0.0,1.0,0.0,0.0,0.0
782219,936,30-34,M,26,27,32,977.0,0,0.0,1.0,0.0,0.0,0.0
782228,936,40-44,F,63,64,66,12318.0,5,6.340000153,1.0,1.0,0.040591005033284625,1.2680000306
782242,936,30-34,F,28,34,31,4783.0,1,0.860000014,1.0,0.0,0.02090738030524775,0.860000014
782275,936,30-34,F,29,31,30,6475.0,1,1.350000024,1.0,0.0,0.015444015444015444,1.350000024
782337,936,45-49,F,16,18,19,104578.0,29,39.25000095,1.0,1.0,0.027730497810246894,1.3534483086206897
782407,936,45-49,F,10,12,11,33664.0,11,12.51000035,1.0,0.0,0.03267585551330798,1.137272759090909
782443,936,40-44,F,20,25,24,979.0,0,0.0,1.0,0.0,0.0,0.0
782541,936,40-44,F,28,29,30,7337.0,3,4.079999924,1.0,0.0,0.04088864658579801,1.3599999746666667
782587,936,30-34,M,10,13,16,2499.0,0,0.0,1.0,0.0,0.0,0.0
782647,936,40-44,F,27,33,30,11244.0,3,4.550000191,1.0,0.0,0.026680896478121666,1.5166667303333332
782658,936,30-34,M,15,17,19,4827.0,0,0.0,1.0,0.0,0.0,0.0
782694,936,35-39,F,29,31,35,29035.0,7,8.910000086,2.0,2.0,0.024108834165662132,1.2728571551428571
782706,936,35-39,F,30,32,32,761.0,0,0.0,1.0,0.0,0.0,0.0
782754,936,35-39,F,26,31,32,6532.0,1,1.610000014,1.0,0.0,0.015309246785058175,1.610000014
782815,936,40-44,F,10,16,15,11537.0,3,4.300000191,1.0,0.0,0.026003293750541737,1.433333397
782816,936,40-44,F,10,13,11,12183.0,3,2.869999945,1.0,0.0,0.02462447672986949,0.9566666483333334
782862,936,35-39,F,64,70,67,5912.0,1,1.559999943,1.0,1.0,0.016914749661705007,1.559999943
950068,936,30-34,M,10,12,13,4012.0,1,1.570000052,1.0,0.0,0.024925224327018942,1.570000052
950078,936,30-34,M,16,22,17,12396.0,2,3.210000038,2.0,1.0,0.016134236850596968,1.605000019
950079,936,30-34,M,16,20,22,3142.0,0,0.0,2.0,2.0,0.0,0.0
950099,936,30-34,M,18,23,23,1120.0,0,0.0,1.0,0.0,0.0,0.0
950109,936,30-34,M,20,24,22,343.0,0,0.0,1.0,1.0,0.0,0.0
950170,936,30-34,M,15,19,16,1720.0,0,0.0,1.0,1.0,0.0,0.0
950179,936,30-34,M,16,22,19,3423.0,0,0.0,1.0,1.0,0.0,0.0
950182,936,30-34,M,16,20,19,3242.0,0,0.0,1.0,0.0,0.0,0.0
950183,936,30-34,M,16,22,19,15720.0,1,1.379999995,1.0,0.0,0.006361323155216285,1.379999995
950200,936,30-34,M,10,13,15,1217.0,0,0.0,1.0,1.0,0.0,0.0
950224,936,40-44,M,20,21,23,2367.0,2,2.839999914,1.0,1.0,0.08449514152936206,1.419999957
950326,936,35-39,M,16,19,22,6607.0,1,1.320000052,2.0,0.0,0.015135462388375966,1.320000052
950345,936,30-34,M,64,66,65,616.0,0,0.0,1.0,0.0,0.0,0.0
950452,936,45-49,M,16,22,22,5537.0,1,1.519999981,1.0,0.0,0.018060321473722232,1.519999981
950463,936,45-49,M,15,19,18,818.0,0,0.0,1.0,0.0,0.0,0.0
950495,936,45-49,M,21,25,25,1909.0,1,0.980000019,1.0,0.0,0.05238344683080147,0.980000019
950521,936,30-34,M,21,27,25,351.0,0,0.0,1.0,0.0,0.0,0.0
950531,936,45-49,M,22,24,26,572.0,0,0.0,1.0,0.0,0.0,0.0
950537,936,40-44,M,36,41,40,1884.0,1,1.409999967,1.0,0.0,0.05307855626326964,1.409999967
950550,936,30-34,M,30,35,36,219.0,0,0.0,1.0,0.0,0.0,0.0
950577,936,30-34,M,32,38,34,540.0,0,0.0,1.0,1.0,0.0,0.0
950578,936,30-34,M,32,37,37,550.0,0,0.0,1.0,0.0,0.0,0.0
950595,936,30-34,M,26,30,31,465.0,0,0.0,1.0,0.0,0.0,0.0
950609,936,30-34,M,29,31,35,1761.0,0,0.0,1.0,1.0,0.0,0.0
950629,936,30-34,M,65,67,68,152.0,0,0.0,1.0,1.0,0.0,0.0
950631,936,30-34,M,65,70,70,152.0,0,0.0,1.0,1.0,0.0,0.0
950649,936,30-34,M,64,67,70,429.0,0,0.0,1.0,0.0,0.0,0.0
950745,936,30-34,M,29,32,31,1514.0,0,0.0,2.0,2.0,0.0,0.0
950770,936,30-34,M,28,31,30,7780.0,3,4.329999924,2.0,2.0,0.038560411311053984,1.443333308
950772,936,35-39,M,28,30,33,460.0,0,0.0,1.0,0.0,0.0,0.0
950773,936,35-39,M,28,29,32,471.0,0,0.0,1.0,0.0,0.0,0.0
950776,936,35-39,M,28,29,32,2633.0,1,1.070000052,1.0,0.0,0.0379794910748196,1.070000052
950787,936,30-34,M,27,32,30,199.0,0,0.0,1.0,0.0,0.0,0.0
950808,936,35-39,M,32,33,38,398.0,0,0.0,1.0,0.0,0.0,0.0
950839,936,30-34,M,24,29,25,246.0,0,0.0,2.0,2.0,0.0,0.0
950878,936,40-44,M,10,11,15,2967.0,1,1.5,1.0,1.0,0.03370407819346141,1.5
950969,936,45-49,M,36,38,40,255.0,0,0.0,1.0,0.0,0.0,0.0
951021,936,30-34,F,7,13,9,457.0,0,0.0,1.0,1.0,0.0,0.0
951033,936,30-34,F,10,13,13,5517.0,1,1.230000019,1.0,0.0,0.018125793003443903,1.230000019
951035,936,30-34,F,10,15,12,1539.0,0,0.0,1.0,1.0,0.0,0.0
951043,936,30-34,F,16,22,17,3189.0,0,0.0,1.0,0.0,0.0,0.0
951045,936,30-34,F,16,20,21,3348.0,0,0.0,1.0,0.0,0.0,0.0
951046,936,30-34,F,16,18,17,20050.0,4,4.659999847,4.0,1.0,0.019950124688279305,1.16499996175
951102,936,45-49,M,16,18,19,2254.0,0,0.0,1.0,0.0,0.0,0.0
951105,936,45-49,M,16,20,21,5894.0,1,1.539999962,1.0,1.0,0.0169664065151001,1.539999962
951133,936,35-39,M,16,21,19,9948.0,2,2.720000029,2.0,0.0,0.02010454362685967,1.3600000145
951202,936,45-49,F,26,29,28,5307.0,3,4.289999962,2.0,1.0,0.05652911249293386,1.4299999873333331
951225,936,35-39,F,22,28,28,4621.0,2,3.25,1.0,1.0,0.04328067517853278,1.625
951270,936,35-39,F,18,21,19,784.0,0,0.0,1.0,1.0,0.0,0.0
951282,936,35-39,F,16,22,17,5775.0,1,1.580000043,1.0,1.0,0.017316017316017316,1.580000043
951285,936,35-39,F,16,20,20,9297.0,2,2.619999886,2.0,1.0,0.021512315800795954,1.309999943
951294,936,35-39,F,15,16,17,699.0,0,0.0,1.0,0.0,0.0,0.0
951305,936,35-39,F,10,12,13,1104.0,0,0.0,1.0,0.0,0.0,0.0
951334,936,30-34,F,64,70,69,3717.0,1,1.539999962,1.0,0.0,0.026903416733925208,1.539999962
951391,936,30-34,F,28,29,33,2879.0,1,1.590000033,2.0,2.0,0.03473428273706148,1.590000033
951392,936,30-34,F,28,31,32,2749.0,1,1.389999986,1.0,0.0,0.036376864314296105,1.389999986
951400,936,45-49,F,10,12,15,24028.0,9,12.39000034,2.0,0.0,0.03745630098218745,1.3766667044444445
951402,936,30-34,F,29,32,31,1118.0,0,0.0,1.0,1.0,0.0,0.0
951413,936,30-34,F,26,29,27,1083.0,0,0.0,2.0,1.0,0.0,0.0
951420,936,30-34,F,27,33,32,843.0,0,0.0,1.0,0.0,0.0,0.0
951444,936,30-34,F,25,28,26,2983.0,1,0.970000029,1.0,0.0,0.03352329869259135,0.970000029
951448,936,30-34,F,25,30,28,696.0,0,0.0,1.0,0.0,0.0,0.0
951462,936,45-49,F,16,20,19,7589.0,2,3.150000095,1.0,1.0,0.02635393332454869,1.5750000475
951464,936,45-49,F,16,17,21,20997.0,10,11.94999981,1.0,0.0,0.0476258513120922,1.194999981
951465,936,45-49,F,16,18,17,4617.0,1,1.360000014,1.0,0.0,0.021659085986571368,1.360000014
951498,936,45-49,F,20,22,21,259.0,0,0.0,1.0,0.0,0.0,0.0
951508,936,30-34,F,18,21,22,1134.0,0,0.0,1.0,0.0,0.0,0.0
951542,936,40-44,F,27,32,28,357.0,0,0.0,1.0,0.0,0.0,0.0
951607,936,40-44,F,10,15,15,848.0,0,0.0,1.0,1.0,0.0,0.0
951608,936,40-44,F,10,15,13,3149.0,1,1.480000019,1.0,0.0,0.031756113051762465,1.480000019
951641,936,40-44,F,2,4,7,87.0,0,0.0,1.0,1.0,0.0,0.0
951677,936,35-39,F,27,28,31,2563.0,1,1.480000019,1.0,0.0,0.03901677721420211,1.480000019
951692,936,35-39,F,10,15,14,1107.0,0,0.0,1.0,0.0,0.0,0.0
951715,936,45-49,F,64,65,65,10677.0,5,7.269999981,1.0,0.0,0.04682963379226374,1.4539999961999999
951756,936,35-39,F,22,25,26,2189.0,1,0.409999996,1.0,0.0,0.04568296025582458,0.409999996
951779,936,45-49,F,27,32,29,3277.0,2,2.680000067,1.0,0.0,0.061031431187061336,1.3400000335
951782,936,45-49,F,26,30,29,781.0,0,0.0,1.0,0.0,0.0,0.0
951810,936,35-39,F,16,17,22,2226.0,0,0.0,1.0,0.0,0.0,0.0
951812,936,35-39,F,16,18,18,16274.0,4,6.079999924,2.0,0.0,0.02457908320019663,1.519999981
951837,936,45-49,F,20,23,23,2077.0,1,1.50999999,1.0,1.0,0.04814636494944632,1.50999999
951853,936,30-34,F,20,23,25,529.0,0,0.0,0.0,0.0,0.0,0.0
951854,936,30-34,F,20,26,25,487.0,0,0.0,1.0,0.0,0.0,0.0
951856,936,30-34,F,20,23,21,4626.0,2,2.099999905,2.0,0.0,0.043233895373973194,1.0499999525
951941,936,30-34,F,28,33,34,2764.0,1,1.559999943,1.0,1.0,0.0361794500723589,1.559999943
952001,936,45-49,F,10,12,13,5447.0,2,2.960000038,1.0,0.0,0.03671745915182669,1.480000019
952031,936,40-44,F,16,17,17,28169.0,8,12.36999989,1.0,1.0,0.028400014200007102,1.54624998625
952080,936,40-44,F,27,30,30,415.0,0,0.0,1.0,0.0,0.0,0.0
952100,936,35-39,F,29,31,30,810.0,0,0.0,1.0,1.0,0.0,0.0
1121091,1178,30-34,M,10,11,15,1194718.0,141,254.049996,28.0,14.0,0.011801948242179327,1.8017730212765957
1121092,1178,30-34,M,10,12,11,637648.0,67,122.4,13.0,5.0,0.010507364564775551,1.826865671641791
1121094,1178,30-34,M,10,16,15,24362.0,0,0.0,1.0,1.0,0.0,0.0
1121095,1178,30-34,M,10,16,12,459690.0,50,86.33000112,5.0,2.0,0.010876895299005852,1.7266000224000002
1121096,1178,30-34,M,10,11,16,750060.0,86,161.9099991,11.0,2.0,0.01146574940671413,1.8826744081395348
1121097,1178,30-34,M,15,18,18,30068.0,1,1.820000052,1.0,0.0,0.0033257948649727284,1.820000052
1121098,1178,30-34,M,15,18,21,1267550.0,123,236.7699986,24.0,10.0,0.009703759220543567,1.924959338211382
1121100,1178,30-34,M,15,20,17,3052003.0,340,639.9499981,60.0,17.0,0.011140224960460392,1.8822058767647059
1121101,1178,30-34,M,15,17,21,29945.0,1,1.590000033,2.0,1.0,0.0033394556687259976,1.590000033
1121102,1178,30-34,M,15,18,20,357856.0,30,52.97000015,7.0,3.0,0.008383260305821335,1.7656666716666665
1121104,1178,30-34,M,16,20,20,2080666.0,202,360.1500015,40.0,21.0,0.009708429896965683,1.7829207995049503
1121105,1178,30-34,M,16,22,19,145999.0,9,16.5200001,5.0,2.0,0.006164425783738245,1.8355555666666667
1121107,1178,30-34,M,16,17,19,32616.0,1,1.539999962,2.0,0.0,0.00306597988717194,1.539999962
1121108,1178,30-34,M,16,20,18,984521.0,95,163.8999972,26.0,14.0,0.00964936248185666,1.7252631284210527
1121110,1178,30-34,M,18,20,22,880814.0,123,210.3600006,6.0,2.0,0.013964355698251843,1.7102439073170732
1121111,1178,30-34,M,18,19,21,182452.0,20,35.73000026,4.0,1.0,0.010961787209786683,1.786500013
1121113,1178,30-34,M,18,24,24,894911.0,120,215.8399994,7.0,4.0,0.013409154653367766,1.7986666616666667
1121114,1178,30-34,M,18,23,23,31349.0,2,3.800000072,1.0,0.0,0.006379788828989761,1.900000036
1121115,1178,30-34,M,19,21,21,410310.0,55,96.80000055,3.0,0.0,0.01340449903731325,1.76000001
1121116,1178,30-34,M,19,20,24,572450.0,89,157.329998,7.0,4.0,0.015547209363263169,1.7677527865168539
1121117,1178,30-34,M,19,24,25,98759.0,15,26.56999946,1.0,1.0,0.015188489150355918,1.7713332973333331
1121119,1178,30-34,M,19,21,22,345371.0,54,93.08999991,7.0,3.0,0.015635360235804394,1.7238888872222222
1121121,1178,30-34,M,20,22,25,323899.0,46,78.9200002,5.0,1.0,0.014201958017777148,1.7156521782608696
1121122,1178,30-34,M,20,21,25,399199.0,58,103.1500002,3.0,0.0,0.014529094511759799,1.7784482793103447
1121123,1178,30-34,M,20,24,22,171202.0,22,36.53000021,3.0,1.0,0.01285031716919195,1.6604545549999998
1121124,1178,30-34,M,20,26,24,128386.0,15,28.85000002,2.0,1.0,0.011683516894365429,1.9233333346666666
1121125,1178,30-34,M,20,26,24,1034284.0,152,257.7099986,20.0,9.0,0.01469615695495628,1.6954605171052632
1121126,1178,30-34,M,20,21,24,45923.0,5,7.220000148,2.0,0.0,0.010887790431809768,1.4440000296
1121127,1178,30-34,M,21,23,22,40873.0,4,7.899999976,2.0,1.0,0.009786411567538473,1.974999994
1121128,1178,30-34,M,21,26,22,286553.0,34,62.06000042,2.0,1.0,0.01186516979406951,1.82529413
1121129,1178,30-34,M,21,25,25,20618.0,1,2.099999905,2.0,1.0,0.004850130953535745,2.099999905
1121131,1178,30-34,M,21,27,25,83591.0,7,14.14000046,2.0,2.0,0.008374107260350995,2.0200000657142856
